,year,quarter,health_authority,hospital,procedure,waiting,completed,wait_time_50,wait_time_90,Y_Q
88952,2020,Q2,Fraser,Pattison Outpatient Centre,Other Eye Surgery,13,31,3.0,28.1,20_Q2
88953,2020,Q2,Fraser,Pattison Outpatient Centre,Other Joint Reconstruction,48,15,39.4,62.4,20_Q2
88954,2020,Q2,Fraser,Pattison Outpatient Centre,Other Orthopaedic Surgery,128,39,26.6,92.0,20_Q2
88955,2020,Q2,Fraser,Pattison Outpatient Centre,Other Urology Surgery,38,33,3.9,31.6,20_Q2
88956,2020,Q2,Fraser,Pattison Outpatient Centre,Parotidectomy,10,6,3.8,27.1,20_Q2
88957,2020,Q2,Fraser,Pattison Outpatient Centre,Prostate Surgery,11,17,2.9,20.0,20_Q2
88958,2020,Q2,Fraser,Pattison Outpatient Centre,Rectal Surgery,40,40,3.4,34.5,20_Q2
88959,2020,Q2,Fraser,Pattison Outpatient Centre,Shoulder Surgery,106,47,12.0,45.6,20_Q2
88960,2020,Q2,Fraser,Pattison Outpatient Centre,Sinus Surgery,157,46,39.9,58.6,20_Q2
88961,2020,Q2,Fraser,Pattison Outpatient Centre,Skin Surgery,32,12,30.0,70.8,20_Q2
88962,2020,Q2,Fraser,Pattison Outpatient Centre,Skin Tumour Removal,64,49,2.6,28.9,20_Q2
88963,2020,Q2,Fraser,Pattison Outpatient Centre,Thyroidectomy,21,16,7.1,41.0,20_Q2
88964,2020,Q2,Fraser,Pattison Outpatient Centre,Tonsillectomy/Adenoidectomy,94,18,9.1,58.5,20_Q2
88965,2020,Q2,Fraser,Pattison Outpatient Centre,Tympanoplasty,236,30,79.9,85.3,20_Q2
88966,2020,Q2,Fraser,Pattison Outpatient Centre,Uterine Surgery,13,7,5.3,33.4,20_Q2
88967,2020,Q2,Fraser,Pattison Outpatient Centre,Vaginal Repair,64,38,20.6,37.4,20_Q2
88968,2020,Q2,Fraser,Pattison Outpatient Centre,Vascular Surgery - Other,11,36,2.0,3.7,20_Q2
88969,2020,Q2,Fraser,Pattison Outpatient Centre,Wound/Laceration Care,23,17,3.9,28.8,20_Q2
88970,2020,Q2,Fraser,Peace Arch Hospital,All Other Procedures,3,10,3.5,11.4,20_Q2
88972,2020,Q2,Fraser,Peace Arch Hospital,Bladder Surgery,18,34,3.4,6.4,20_Q2
88973,2020,Q2,Fraser,Peace Arch Hospital,Bowel Resection,10,17,3.0,7.3,20_Q2
88974,2020,Q2,Fraser,Peace Arch Hospital,Breast Reconstruction,15,7,28.4,53.0,20_Q2
88975,2020,Q2,Fraser,Peace Arch Hospital,Breast Reduction,19,7,69.1,91.1,20_Q2
88976,2020,Q2,Fraser,Peace Arch Hospital,Cataract Surgery,378,269,19.4,36.4,20_Q2
88977,2020,Q2,Fraser,Peace Arch Hospital,Cholecystectomy,35,43,17.6,38.1,20_Q2
88978,2020,Q2,Fraser,Peace Arch Hospital,D&C and Related Surgery,20,19,11.0,38.0,20_Q2
88979,2020,Q2,Fraser,Peace Arch Hospital,Facial Bone Reconstruction,8,8,13.4,22.7,20_Q2
88980,2020,Q2,Fraser,Peace Arch Hospital,Fallopian Tube/Ovarian Surgery,28,27,9.0,38.1,20_Q2
88981,2020,Q2,Fraser,Peace Arch Hospital,Hernia Repair - Abdominal,148,131,19.4,39.3,20_Q2
88982,2020,Q2,Fraser,Peace Arch Hospital,Hip Replacement,64,43,24.1,50.8,20_Q2
88983,2020,Q2,Fraser,Peace Arch Hospital,Knee Replacement,167,62,31.6,75.6,20_Q2
88984,2020,Q2,Fraser,Peace Arch Hospital,Male Reproductive Surgery,7,10,4.1,9.7,20_Q2
88985,2020,Q2,Fraser,Peace Arch Hospital,Mastectomy,3,7,2.7,28.6,20_Q2
88986,2020,Q2,Fraser,Peace Arch Hospital,Nasal Surgery,29,26,13.4,42.9,20_Q2
88987,2020,Q2,Fraser,Peace Arch Hospital,Other Orthopaedic Surgery,11,6,4.4,18.8,20_Q2
88988,2020,Q2,Fraser,Peace Arch Hospital,Other Urology Surgery,17,21,3.1,8.0,20_Q2
88989,2020,Q2,Fraser,Peace Arch Hospital,Prostate Surgery,23,33,3.9,7.0,20_Q2
88990,2020,Q2,Fraser,Peace Arch Hospital,Rectal Surgery,10,5,15.0,35.4,20_Q2
88991,2020,Q2,Fraser,Peace Arch Hospital,Skin Tumour Removal,13,17,9.6,33.6,20_Q2
88992,2020,Q2,Fraser,Peace Arch Hospital,Uterine Surgery,139,82,23.9,72.5,20_Q2
88993,2020,Q2,Fraser,Peace Arch Hospital,Vaginal Repair,16,7,2.7,12.4,20_Q2
88994,2020,Q2,Fraser,Peace Arch Hospital,Wound/Laceration Care,16,9,24.1,29.6,20_Q2
88995,2020,Q2,Fraser,Ridge Meadows Hospital,All Other Procedures,8,9,3.4,17.7,20_Q2
88997,2020,Q2,Fraser,Ridge Meadows Hospital,Bladder Surgery,5,14,2.3,4.5,20_Q2
88998,2020,Q2,Fraser,Ridge Meadows Hospital,Bowel Resection,9,16,1.6,2.5,20_Q2
88999,2020,Q2,Fraser,Ridge Meadows Hospital,Breast Biopsy,3,10,2.3,3.7,20_Q2
89000,2020,Q2,Fraser,Ridge Meadows Hospital,Cataract Surgery,1783,1314,9.8,45.9,20_Q2
89001,2020,Q2,Fraser,Ridge Meadows Hospital,Cholecystectomy,22,27,4.9,23.4,20_Q2
89002,2020,Q2,Fraser,Ridge Meadows Hospital,D&C and Related Surgery,49,57,8.3,25.6,20_Q2
89003,2020,Q2,Fraser,Ridge Meadows Hospital,Dental Surgery,64,44,16.4,29.3,20_Q2
89004,2020,Q2,Fraser,Ridge Meadows Hospital,Examination Under Anaesthetic,3,5,3.0,34.9,20_Q2
89005,2020,Q2,Fraser,Ridge Meadows Hospital,Excision Lesion/Tumour,3,5,3.9,13.7,20_Q2
89006,2020,Q2,Fraser,Ridge Meadows Hospital,Fallopian Tube/Ovarian Surgery,19,26,5.1,19.1,20_Q2
89007,2020,Q2,Fraser,Ridge Meadows Hospital,Hand/Wrist Surgery,12,28,2.1,6.1,20_Q2
89008,2020,Q2,Fraser,Ridge Meadows Hospital,Hernia Repair - Abdominal,65,73,5.9,28.4,20_Q2
89009,2020,Q2,Fraser,Ridge Meadows Hospital,Hip Replacement,28,17,9.7,26.6,20_Q2
89010,2020,Q2,Fraser,Ridge Meadows Hospital,Kidney/Bladder Stone Removal,3,7,3.4,10.5,20_Q2
89011,2020,Q2,Fraser,Ridge Meadows Hospital,Knee - ACL Repair,5,5,20.9,30.0,20_Q2
89012,2020,Q2,Fraser,Ridge Meadows Hospital,Knee - Meniscectomy,11,18,5.1,14.8,20_Q2
89013,2020,Q2,Fraser,Ridge Meadows Hospital,Knee Replacement,56,35,10.0,27.7,20_Q2
89014,2020,Q2,Fraser,Ridge Meadows Hospital,Male Reproductive Surgery,3,13,4.7,18.6,20_Q2
89015,2020,Q2,Fraser,Ridge Meadows Hospital,Mastectomy,3,5,1.3,2.3,20_Q2
89016,2020,Q2,Fraser,Ridge Meadows Hospital,Other Joint Reconstruction,12,10,4.4,8.5,20_Q2
89017,2020,Q2,Fraser,Ridge Meadows Hospital,Other Orthopaedic Surgery,12,15,2.9,6.3,20_Q2
89018,2020,Q2,Fraser,Ridge Meadows Hospital,Other Urology Surgery,20,38,2.9,6.1,20_Q2
89019,2020,Q2,Fraser,Ridge Meadows Hospital,Prostate Surgery,14,31,2.1,17.9,20_Q2
89020,2020,Q2,Fraser,Ridge Meadows Hospital,Rectal Surgery,3,5,4.7,7.1,20_Q2
89021,2020,Q2,Fraser,Ridge Meadows Hospital,Shoulder Surgery,32,20,5.8,28.2,20_Q2
89022,2020,Q2,Fraser,Ridge Meadows Hospital,Skin Tumour Removal,10,18,2.5,13.0,20_Q2
89023,2020,Q2,Fraser,Ridge Meadows Hospital,Uterine Surgery,45,59,10.3,22.9,20_Q2
89024,2020,Q2,Fraser,Royal Columbian Hospital,All Other Procedures,58,72,2.9,14.0,20_Q2
89026,2020,Q2,Fraser,Royal Columbian Hospital,Aortic Aneurysm Repair,18,18,3.5,26.1,20_Q2
89027,2020,Q2,Fraser,Royal Columbian Hospital,Bladder Surgery,5,7,3.7,13.2,20_Q2
89028,2020,Q2,Fraser,Royal Columbian Hospital,Bowel Resection,19,33,3.3,9.0,20_Q2
89029,2020,Q2,Fraser,Royal Columbian Hospital,Breast Biopsy,10,49,2.9,8.0,20_Q2
89030,2020,Q2,Fraser,Royal Columbian Hospital,Breast Reconstruction,5,11,1.6,3.7,20_Q2
89031,2020,Q2,Fraser,Royal Columbian Hospital,Breast Reduction,39,20,4.5,48.1,20_Q2
89032,2020,Q2,Fraser,Royal Columbian Hospital,CSF Drainage,5,6,1.9,6.1,20_Q2
89033,2020,Q2,Fraser,Royal Columbian Hospital,Cholecystectomy,23,19,3.1,20.6,20_Q2
89034,2020,Q2,Fraser,Royal Columbian Hospital,Cranial Surgery,9,45,1.0,3.5,20_Q2
89035,2020,Q2,Fraser,Royal Columbian Hospital,D&C and Related Surgery,3,11,0.9,6.4,20_Q2
89036,2020,Q2,Fraser,Royal Columbian Hospital,Dental Surgery,14,7,24.1,37.3,20_Q2
89037,2020,Q2,Fraser,Royal Columbian Hospital,Endarterectomy,21,21,4.6,27.4,20_Q2
89038,2020,Q2,Fraser,Royal Columbian Hospital,Examination Under Anaesthetic,5,13,1.1,16.1,20_Q2
89039,2020,Q2,Fraser,Royal Columbian Hospital,Excision Lesion/Tumour,13,16,3.4,13.4,20_Q2
89040,2020,Q2,Fraser,Royal Columbian Hospital,Fallopian Tube/Ovarian Surgery,7,5,5.3,31.9,20_Q2
89041,2020,Q2,Fraser,Royal Columbian Hospital,Fracture Repair,10,81,0.7,1.6,20_Q2
89042,2020,Q2,Fraser,Royal Columbian Hospital,Hernia Repair - Abdominal,49,79,3.9,16.5,20_Q2
89043,2020,Q2,Fraser,Royal Columbian Hospital,Hip Replacement,8,11,6.3,9.7,20_Q2
89044,2020,Q2,Fraser,Royal Columbian Hospital,Knee Replacement,9,8,9.9,53.1,20_Q2
89045,2020,Q2,Fraser,Royal Columbian Hospital,Laparoscopy,3,6,1.4,4.1,20_Q2
89046,2020,Q2,Fraser,Royal Columbian Hospital,Mastectomy,3,30,2.1,5.0,20_Q2
89047,2020,Q2,Fraser,Royal Columbian Hospital,Nerve Surgery,6,14,0.9,4.0,20_Q2
89048,2020,Q2,Fraser,Royal Columbian Hospital,Other Joint Reconstruction,3,5,4.6,6.7,20_Q2
89049,2020,Q2,Fraser,Royal Columbian Hospital,Other Orthopaedic Surgery,42,26,6.4,19.5,20_Q2
89050,2020,Q2,Fraser,Royal Columbian Hospital,Other Urology Surgery,10,28,2.3,6.0,20_Q2
89051,2020,Q2,Fraser,Royal Columbian Hospital,Prostate Surgery,5,17,4.3,23.9,20_Q2
89052,2020,Q2,Fraser,Royal Columbian Hospital,Shoulder Surgery,14,16,4.2,10.9,20_Q2
89053,2020,Q2,Fraser,Royal Columbian Hospital,Skin Surgery,5,6,1.1,1.7,20_Q2
89054,2020,Q2,Fraser,Royal Columbian Hospital,Skin Tumour Removal,3,8,1.8,21.7,20_Q2
89055,2020,Q2,Fraser,Royal Columbian Hospital,Spinal/Back Surgery,40,34,2.0,9.8,20_Q2
89056,2020,Q2,Fraser,Royal Columbian Hospital,Tendon Surgery,3,9,1.0,5.5,20_Q2
89057,2020,Q2,Fraser,Royal Columbian Hospital,Uterine Surgery,39,126,2.2,7.2,20_Q2
89058,2020,Q2,Fraser,Royal Columbian Hospital,Varicose Veins Ligation/Stripping,14,7,7.6,12.4,20_Q2
89059,2020,Q2,Fraser,Royal Columbian Hospital,Vascular Bypass Graft - Non Cardiac,9,15,2.9,33.9,20_Q2
89060,2020,Q2,Fraser,Royal Columbian Hospital,Vascular Surgery - Other,13,13,4.0,27.1,20_Q2
89061,2020,Q2,Fraser,Royal Columbian Hospital,Wound/Laceration Care,11,36,1.1,6.0,20_Q2
89062,2020,Q2,Fraser,Surrey Memorial Hospital,All Other Procedures,63,29,3.0,57.9,20_Q2
89064,2020,Q2,Fraser,Surrey Memorial Hospital,Biopsy in OR,3,14,1.1,2.1,20_Q2
89065,2020,Q2,Fraser,Surrey Memorial Hospital,Bladder Surgery,29,79,3.0,12.1,20_Q2
89066,2020,Q2,Fraser,Surrey Memorial Hospital,Bowel Resection,24,32,2.2,7.2,20_Q2
89067,2020,Q2,Fraser,Surrey Memorial Hospital,Breast Reconstruction,32,11,23.1,85.1,20_Q2
89068,2020,Q2,Fraser,Surrey Memorial Hospital,Breast Reduction,48,7,4.7,69.9,20_Q2
89069,2020,Q2,Fraser,Surrey Memorial Hospital,Cataract Surgery,1297,623,15.9,40.2,20_Q2
89070,2020,Q2,Fraser,Surrey Memorial Hospital,Cholecystectomy,15,16,1.6,21.9,20_Q2
89071,2020,Q2,Fraser,Surrey Memorial Hospital,D&C and Related Surgery,56,18,6.6,45.0,20_Q2
89072,2020,Q2,Fraser,Surrey Memorial Hospital,Dental Surgery,44,36,20.9,39.8,20_Q2
89073,2020,Q2,Fraser,Surrey Memorial Hospital,Esophagectomy,3,8,2.1,3.6,20_Q2
89074,2020,Q2,Fraser,Surrey Memorial Hospital,Examination Under Anaesthetic,32,15,44.1,60.3,20_Q2
89075,2020,Q2,Fraser,Surrey Memorial Hospital,Excision Lesion/Tumour,13,17,3.0,23.7,20_Q2
89076,2020,Q2,Fraser,Surrey Memorial Hospital,Facial Bone Reconstruction,53,10,23.1,76.3,20_Q2
89077,2020,Q2,Fraser,Surrey Memorial Hospital,Fallopian Tube/Ovarian Surgery,57,11,32.0,49.3,20_Q2
89078,2020,Q2,Fraser,Surrey Memorial Hospital,Hernia Repair - Abdominal,25,37,1.4,15.3,20_Q2
89079,2020,Q2,Fraser,Surrey Memorial Hospital,Hernia Repair - Hiatal,85,22,4.6,23.1,20_Q2
89080,2020,Q2,Fraser,Surrey Memorial Hospital,Hip Replacement,172,55,39.7,76.9,20_Q2
89081,2020,Q2,Fraser,Surrey Memorial Hospital,Kidney/Bladder Stone Removal,3,11,1.9,5.4,20_Q2
89082,2020,Q2,Fraser,Surrey Memorial Hospital,Knee - Meniscectomy,59,17,29.6,76.2,20_Q2
89083,2020,Q2,Fraser,Surrey Memorial Hospital,Knee Replacement,900,246,40.9,85.5,20_Q2
89084,2020,Q2,Fraser,Surrey Memorial Hospital,Laparoscopy,5,9,1.7,5.6,20_Q2
89085,2020,Q2,Fraser,Surrey Memorial Hospital,Laparotomy,6,8,6.2,17.5,20_Q2
89086,2020,Q2,Fraser,Surrey Memorial Hospital,Lens & Vitreous (non-cataract) Surgery,309,135,10.3,48.2,20_Q2
89087,2020,Q2,Fraser,Surrey Memorial Hospital,Lung Surgery,12,39,1.9,4.2,20_Q2
89088,2020,Q2,Fraser,Surrey Memorial Hospital,Male Reproductive Surgery,43,29,26.6,75.0,20_Q2
89089,2020,Q2,Fraser,Surrey Memorial Hospital,Mastectomy,3,5,2.1,3.5,20_Q2
89090,2020,Q2,Fraser,Surrey Memorial Hospital,Myringotomy,134,17,14.0,47.3,20_Q2
89091,2020,Q2,Fraser,Surrey Memorial Hospital,Nasal Surgery,76,14,36.1,54.5,20_Q2
89092,2020,Q2,Fraser,Surrey Memorial Hospital,Oral Cavity & Pharynx Surgery,8,8,19.0,26.0,20_Q2
89093,2020,Q2,Fraser,Surrey Memorial Hospital,Other Ear Surgery,23,5,47.7,74.8,20_Q2
89094,2020,Q2,Fraser,Surrey Memorial Hospital,Other Eye Surgery,91,81,5.0,34.3,20_Q2
89095,2020,Q2,Fraser,Surrey Memorial Hospital,Other Joint Reconstruction,37,8,13.8,108.4,20_Q2
89096,2020,Q2,Fraser,Surrey Memorial Hospital,Other Orthopaedic Surgery,72,18,5.6,54.9,20_Q2
89097,2020,Q2,Fraser,Surrey Memorial Hospital,Other Urology Surgery,42,50,3.5,15.3,20_Q2
89098,2020,Q2,Fraser,Surrey Memorial Hospital,Parotidectomy,19,8,8.5,43.0,20_Q2
89099,2020,Q2,Fraser,Surrey Memorial Hospital,Prostate Surgery,43,64,3.1,9.7,20_Q2
89100,2020,Q2,Fraser,Surrey Memorial Hospital,Scope of Chest,3,6,0.4,2.1,20_Q2
89101,2020,Q2,Fraser,Surrey Memorial Hospital,Shoulder Surgery,118,9,79.6,99.4,20_Q2
89102,2020,Q2,Fraser,Surrey Memorial Hospital,Sinus Surgery,41,5,34.1,51.3,20_Q2
89103,2020,Q2,Fraser,Surrey Memorial Hospital,Skin Tumour Removal,35,34,2.9,48.0,20_Q2
89104,2020,Q2,Fraser,Surrey Memorial Hospital,Spinal/Back Surgery,127,19,25.0,95.5,20_Q2
89105,2020,Q2,Fraser,Surrey Memorial Hospital,Thyroidectomy,61,17,9.0,44.9,20_Q2
89106,2020,Q2,Fraser,Surrey Memorial Hospital,Tonsillectomy/Adenoidectomy,173,116,13.6,32.1,20_Q2
89107,2020,Q2,Fraser,Surrey Memorial Hospital,Uterine Surgery,244,239,20.4,55.8,20_Q2
89108,2020,Q2,Fraser,Surrey Memorial Hospital,Vaginal Repair,26,7,21.3,39.4,20_Q2
89185,2020,Q2,Interior,Cariboo Memorial Hospital,All Other Procedures,3,14,1.0,5.1,20_Q2
89187,2020,Q2,Interior,Cariboo Memorial Hospital,Biopsy in OR,3,6,2.1,3.9,20_Q2
89188,2020,Q2,Interior,Cariboo Memorial Hospital,Cholecystectomy,3,27,2.1,3.5,20_Q2
89189,2020,Q2,Interior,Cariboo Memorial Hospital,D&C and Related Surgery,6,44,1.9,4.4,20_Q2
89190,2020,Q2,Interior,Cariboo Memorial Hospital,Dental Surgery,3,21,1.0,2.9,20_Q2
89191,2020,Q2,Interior,Cariboo Memorial Hospital,Fallopian Tube/Ovarian Surgery,3,11,3.1,5.7,20_Q2
89192,2020,Q2,Interior,Cariboo Memorial Hospital,Hernia Repair - Abdominal,11,45,2.1,3.8,20_Q2
89193,2020,Q2,Interior,Cariboo Memorial Hospital,Other Urology Surgery,5,17,3.0,4.5,20_Q2
89194,2020,Q2,Interior,Cariboo Memorial Hospital,Thyroidectomy,3,5,2.0,5.1,20_Q2
89195,2020,Q2,Interior,Cariboo Memorial Hospital,Uterine Surgery,13,41,4.1,7.4,20_Q2
89197,2020,Q2,Interior,Creston Valley Hospital,Dental Surgery,6,10,5.9,26.1,20_Q2
89198,2020,Q2,Interior,Creston Valley Hospital,Hand/Wrist Surgery,3,7,15.1,22.8,20_Q2
89199,2020,Q2,Interior,Creston Valley Hospital,Hernia Repair - Abdominal,5,10,2.1,17.2,20_Q2
89200,2020,Q2,Interior,Creston Valley Hospital,Male Reproductive Surgery,8,6,25.9,38.7,20_Q2
89201,2020,Q2,Interior,East Kootenay Regional Hospital,All Other Procedures,16,18,16.6,31.6,20_Q2
89203,2020,Q2,Interior,East Kootenay Regional Hospital,Biopsy in OR,23,11,9.6,25.0,20_Q2
89204,2020,Q2,Interior,East Kootenay Regional Hospital,Bladder Surgery,7,15,3.7,6.1,20_Q2
89205,2020,Q2,Interior,East Kootenay Regional Hospital,Bowel Resection,7,9,5.0,10.5,20_Q2
89206,2020,Q2,Interior,East Kootenay Regional Hospital,Cataract Surgery,128,186,4.6,17.2,20_Q2
89207,2020,Q2,Interior,East Kootenay Regional Hospital,Cholecystectomy,25,16,8.1,24.4,20_Q2
89208,2020,Q2,Interior,East Kootenay Regional Hospital,Cyst/Ganglion Removal,11,5,8.1,27.1,20_Q2
89209,2020,Q2,Interior,East Kootenay Regional Hospital,D&C and Related Surgery,13,21,7.4,36.1,20_Q2
89210,2020,Q2,Interior,East Kootenay Regional Hospital,Excision Lesion/Tumour,16,16,13.3,35.0,20_Q2
89211,2020,Q2,Interior,East Kootenay Regional Hospital,Fallopian Tube/Ovarian Surgery,22,31,16.4,44.3,20_Q2
89212,2020,Q2,Interior,East Kootenay Regional Hospital,Fracture Repair,3,7,2.1,18.8,20_Q2
89213,2020,Q2,Interior,East Kootenay Regional Hospital,Hand/Wrist Surgery,10,5,36.3,46.8,20_Q2
89214,2020,Q2,Interior,East Kootenay Regional Hospital,Hernia Repair - Abdominal,65,39,17.0,29.5,20_Q2
89215,2020,Q2,Interior,East Kootenay Regional Hospital,Hip Replacement,93,16,27.6,59.6,20_Q2
89216,2020,Q2,Interior,East Kootenay Regional Hospital,Kidney/Bladder Stone Removal,6,10,7.1,23.2,20_Q2
89217,2020,Q2,Interior,East Kootenay Regional Hospital,Knee - ACL Repair,16,7,18.0,43.9,20_Q2
89218,2020,Q2,Interior,East Kootenay Regional Hospital,Knee - Meniscectomy,49,29,25.6,30.1,20_Q2
89219,2020,Q2,Interior,East Kootenay Regional Hospital,Knee Replacement,274,36,34.6,62.6,20_Q2
89220,2020,Q2,Interior,East Kootenay Regional Hospital,Mastectomy,12,15,2.9,4.3,20_Q2
89221,2020,Q2,Interior,East Kootenay Regional Hospital,Myringotomy,9,6,20.6,34.5,20_Q2
89222,2020,Q2,Interior,East Kootenay Regional Hospital,Nasal Surgery,77,12,46.1,54.7,20_Q2
89223,2020,Q2,Interior,East Kootenay Regional Hospital,Other Joint Reconstruction,12,6,28.2,35.6,20_Q2
89224,2020,Q2,Interior,East Kootenay Regional Hospital,Other Orthopaedic Surgery,33,24,11.9,34.2,20_Q2
89225,2020,Q2,Interior,East Kootenay Regional Hospital,Other Urology Surgery,9,8,9.8,33.6,20_Q2
89226,2020,Q2,Interior,East Kootenay Regional Hospital,Prostate Surgery,9,17,9.0,33.4,20_Q2
89227,2020,Q2,Interior,East Kootenay Regional Hospital,Rectal Surgery,12,5,33.3,40.9,20_Q2
89228,2020,Q2,Interior,East Kootenay Regional Hospital,Shoulder Surgery,40,20,29.2,48.8,20_Q2
89229,2020,Q2,Interior,East Kootenay Regional Hospital,Sinus Surgery,46,11,63.3,69.1,20_Q2
89230,2020,Q2,Interior,East Kootenay Regional Hospital,Skin Tumour Removal,9,6,4.1,38.9,20_Q2
89231,2020,Q2,Interior,East Kootenay Regional Hospital,Spinal/Back Surgery,76,17,10.3,97.0,20_Q2
89232,2020,Q2,Interior,East Kootenay Regional Hospital,Tonsillectomy/Adenoidectomy,181,41,33.1,84.1,20_Q2
89233,2020,Q2,Interior,East Kootenay Regional Hospital,Uterine Surgery,32,43,9.0,24.5,20_Q2
89234,2020,Q2,Interior,Elk Valley Hospital,All Other Procedures,3,9,2.0,6.1,20_Q2
89236,2020,Q2,Interior,Elk Valley Hospital,Dental Surgery,28,31,6.1,27.0,20_Q2
89237,2020,Q2,Interior,Elk Valley Hospital,Hernia Repair - Abdominal,7,6,5.1,20.0,20_Q2
89238,2020,Q2,Interior,Elk Valley Hospital,Uterine Surgery,3,5,0.0,0.0,20_Q2
89239,2020,Q2,Interior,Elk Valley Hospital,Varicose Veins Ligation/Stripping,3,5,2.3,4.7,20_Q2
89241,2020,Q2,Interior,Golden And District General Hospital,Hernia Repair - Abdominal,3,8,5.3,8.3,20_Q2
89242,2020,Q2,Interior,Golden And District General Hospital,Knee - ACL Repair,11,15,2.3,10.2,20_Q2
89243,2020,Q2,Interior,Golden And District General Hospital,Knee - Meniscectomy,3,8,2.6,5.3,20_Q2
89244,2020,Q2,Interior,Golden And District General Hospital,Knee Arthroscopy,6,11,2.0,3.9,20_Q2
89245,2020,Q2,Interior,Golden And District General Hospital,Other Orthopaedic Surgery,3,5,2.4,4.2,20_Q2
89246,2020,Q2,Interior,Golden And District General Hospital,Shoulder Surgery,3,5,6.0,23.5,20_Q2
89247,2020,Q2,Interior,Golden And District General Hospital,Skin Tumour Removal,3,10,4.1,9.0,20_Q2
89248,2020,Q2,Interior,Kelowna General Hospital,Abdominoplasty,23,6,62.1,70.0,20_Q2
89249,2020,Q2,Interior,Kelowna General Hospital,All Other Procedures,78,83,7.1,35.5,20_Q2
89251,2020,Q2,Interior,Kelowna General Hospital,Aortic Aneurysm Repair,10,21,5.1,7.4,20_Q2
89252,2020,Q2,Interior,Kelowna General Hospital,Biopsy in OR,32,94,2.1,6.1,20_Q2
89253,2020,Q2,Interior,Kelowna General Hospital,Bladder Surgery,37,72,3.1,30.8,20_Q2
89254,2020,Q2,Interior,Kelowna General Hospital,Bowel Resection,23,53,2.4,20.1,20_Q2
89255,2020,Q2,Interior,Kelowna General Hospital,Breast Biopsy,3,7,4.0,15.0,20_Q2
89256,2020,Q2,Interior,Kelowna General Hospital,Breast Reconstruction,71,36,10.9,42.6,20_Q2
89257,2020,Q2,Interior,Kelowna General Hospital,Breast Reduction,169,43,43.4,74.7,20_Q2
89258,2020,Q2,Interior,Kelowna General Hospital,Cataract Surgery,999,536,21.6,50.6,20_Q2
89259,2020,Q2,Interior,Kelowna General Hospital,Cholecystectomy,40,83,5.3,26.4,20_Q2
89260,2020,Q2,Interior,Kelowna General Hospital,Colostomy/Ileostomy,14,21,4.7,24.1,20_Q2
89261,2020,Q2,Interior,Kelowna General Hospital,Cranial Surgery,9,27,0.6,5.6,20_Q2
89262,2020,Q2,Interior,Kelowna General Hospital,Cyst/Ganglion Removal,16,7,13.4,28.4,20_Q2
89263,2020,Q2,Interior,Kelowna General Hospital,D&C and Related Surgery,23,56,12.5,29.8,20_Q2
89264,2020,Q2,Interior,Kelowna General Hospital,Dental Surgery,48,26,3.8,51.8,20_Q2
89265,2020,Q2,Interior,Kelowna General Hospital,Endarterectomy,10,24,1.0,4.6,20_Q2
89266,2020,Q2,Interior,Kelowna General Hospital,Excision Lesion/Tumour,45,57,4.3,20.1,20_Q2
89267,2020,Q2,Interior,Kelowna General Hospital,Facial Bone Reconstruction,76,20,7.0,46.3,20_Q2
89268,2020,Q2,Interior,Kelowna General Hospital,Fallopian Tube/Ovarian Surgery,41,43,9.4,24.7,20_Q2
89269,2020,Q2,Interior,Kelowna General Hospital,Foot/Ankle Surgery,85,44,17.0,21.3,20_Q2
89270,2020,Q2,Interior,Kelowna General Hospital,Fracture Repair,10,5,0.3,18.7,20_Q2
89271,2020,Q2,Interior,Kelowna General Hospital,Free Flap Graft,3,8,2.4,4.0,20_Q2
89272,2020,Q2,Interior,Kelowna General Hospital,Hand/Wrist Surgery,69,19,13.6,37.0,20_Q2
89273,2020,Q2,Interior,Kelowna General Hospital,Hernia Repair - Abdominal,105,94,6.4,40.1,20_Q2
89274,2020,Q2,Interior,Kelowna General Hospital,Hernia Repair - Hiatal,21,27,39.0,59.0,20_Q2
89275,2020,Q2,Interior,Kelowna General Hospital,Hip Replacement,200,153,18.9,53.1,20_Q2
89276,2020,Q2,Interior,Kelowna General Hospital,Kidney/Bladder Stone Removal,19,49,3.3,9.0,20_Q2
89277,2020,Q2,Interior,Kelowna General Hospital,Knee - ACL Repair,63,43,21.1,37.5,20_Q2
89278,2020,Q2,Interior,Kelowna General Hospital,Knee - Meniscectomy,18,10,18.3,28.2,20_Q2
89279,2020,Q2,Interior,Kelowna General Hospital,Knee Arthroscopy,56,20,11.6,18.0,20_Q2
89280,2020,Q2,Interior,Kelowna General Hospital,Knee Replacement,351,174,17.9,40.5,20_Q2
89281,2020,Q2,Interior,Kelowna General Hospital,Laparotomy,3,8,4.0,29.6,20_Q2
89282,2020,Q2,Interior,Kelowna General Hospital,Lens & Vitreous (non-cataract) Surgery,61,91,1.3,6.6,20_Q2
89283,2020,Q2,Interior,Kelowna General Hospital,Lung Surgery,21,41,2.1,5.4,20_Q2
89284,2020,Q2,Interior,Kelowna General Hospital,Male Reproductive Surgery,34,21,11.1,28.3,20_Q2
89285,2020,Q2,Interior,Kelowna General Hospital,Mastectomy,9,37,2.1,5.5,20_Q2
89286,2020,Q2,Interior,Kelowna General Hospital,Myringotomy,9,6,8.1,20.6,20_Q2
89287,2020,Q2,Interior,Kelowna General Hospital,Nasal Surgery,101,36,24.9,64.1,20_Q2
